SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-18-2022,Single Family Residential,525 Eleanor Dr,Woodside,CA,94062,6300000,4,3.0,WOODSIDE,3560,62102,1953,,1770,,Sold,,,https://www.redfin.com/CA/Woodside/525-Eleanor-Dr-94062/home/895006,MLSListings,ML81895960,N,Y,37.4410789,-122.2301571
PAST SALE,April-18-2022,Single Family Residential,2089 Portola Rd,Woodside,CA,94062,2500000,3,2.0,WOODSIDE,1850,64904,1956,,1351,,Sold,,,https://www.redfin.com/CA/Woodside/2089-Portola-Rd-94062/home/1316683,MLSListings,ML81881868,N,Y,37.4026634,-122.2528263
PAST SALE,October-14-2022,Single Family Residential,3324 Woodside Rd,Woodside,CA,94062,6550000,4,2.0,WOODSIDE,2150,46000,1958,,3047,,Sold,,,https://www.redfin.com/CA/Woodside/3324-Woodside-Rd-94062/home/889955,MLSListings,ML81903790,N,Y,37.4272588,-122.2630625
PAST SALE,September-29-2022,Single Family Residential,320 Hillside Dr,Woodside,CA,94062,4500000,4,2.5,WOODSIDE,2905,16814,1964,,1549,,Sold,,,https://www.redfin.com/CA/Woodside/320-Hillside-Dr-94062/home/1308322,MLSListings,ML81903941,N,Y,37.4389502,-122.2577451
PAST SALE,March-4-2022,Single Family Residential,128 Otis Ave,Woodside,CA,94062,3400000,3,2.5,WOODSIDE,3000,11000,1977,,1133,,Sold,,,https://www.redfin.com/CA/Woodside/128-Otis-Ave-94062/home/1992174,MLSListings,ML81873413,N,Y,37.4371205,-122.2569918
PAST SALE,April-4-2022,Single Family Residential,540 Moore Rd,Woodside,CA,94062,9850000,3,3.0,WOODSIDE,5609,138521,1936,,1756,,Sold,,,https://www.redfin.com/CA/Woodside/540-Moore-Rd-94062/home/1379866,MLSListings,ML81881426,N,Y,37.4348732,-122.2372308
PAST SALE,November-30-2022,Single Family Residential,1275 Canada Rd,Woodside,CA,94062,4450000,4,2.5,WOODSIDE,2990,12600,1951,,1488,,Sold,,,https://www.redfin.com/CA/Woodside/1275-Canada-Rd-94062/home/894115,MLSListings,ML81911175,N,Y,37.4358883,-122.2595619
PAST SALE,November-8-2022,Single Family Residential,1307 Portola Rd,Woodside,CA,94062,3448000,4,3.0,WOODSIDE,3013,87555,1950,,1144,,Sold,,,https://www.redfin.com/CA/Woodside/1307-Portola-Rd-94062/home/1909896,MLSListings,ML81908010,N,Y,37.3921136,-122.2428108
PAST SALE,December-29-2022,Single Family Residential,155 Bonsen Ct,Woodside,CA,94062,2235000,3,2.0,WOODSIDE,2140,16550,1955,,1044,,Sold,,,https://www.redfin.com/CA/Woodside/155-Bonsen-Ct-94062/home/880046,MLSListings,ML81911714,N,Y,37.4473,-122.2315533
PAST SALE,July-18-2022,Single Family Residential,145 Phillip Rd,Woodside,CA,94062,10500000,3,3.5,WOODSIDE,3500,100188,2017,,3000,,Sold,,,https://www.redfin.com/CA/Woodside/145-Phillip-Rd-94062/home/2053583,MLSListings,ML81896932,N,Y,37.4026323,-122.2508986
PAST SALE,June-30-2022,Single Family Residential,3135 Goodwin Ave,Redwood City,CA,94061,2625000,4,2.5,REDWOOD CITY,2360,11010,1977,,1112,,Sold,,,https://www.redfin.com/CA/Redwood-City/3135-Goodwin-Ave-94061/home/1542434,MLSListings,ML81881579,N,Y,37.4544814,-122.2454699
PAST SALE,January-21-2022,Single Family Residential,711 Southdale Way,Woodside,CA,94062,3360000,3,2.0,WOODSIDE,2647,25000,1945,,1269,,Sold,,,https://www.redfin.com/CA/Woodside/711-Southdale-Way-94062/home/878225,MLSListings,ML81870170,N,Y,37.4521779,-122.2717026
PAST SALE,June-24-2022,Single Family Residential,55 Ranch Rd,Woodside,CA,94062,3700000,4,3.0,WOODSIDE,3530,64033,1964,,1048,17,Sold,,,https://www.redfin.com/CA/Woodside/55-Ranch-Rd-94062/home/1953317,MLSListings,ML81891904,N,Y,37.3921957,-122.2672719
PAST SALE,July-14-2022,Single Family Residential,21 Tum Suden Way,Woodside,CA,94062,2000000,3,2.5,WOODSIDE,1780,6500,1972,,1124,,Sold,,,https://www.redfin.com/CA/Woodside/21-Tum-Suden-Way-94062/home/1988538,MLSListings,ML81891010,N,Y,37.456866,-122.2686011
PAST SALE,April-8-2022,Single Family Residential,1200 Mountain Home Rd,Woodside,CA,94062,5565000,3,2.5,WOODSIDE,2620,130680,1963,,2124,,Sold,,,https://www.redfin.com/CA/Woodside/1200-Mountain-Home-Rd-94062/home/1592790,MLSListings,ML81877922,N,Y,37.4050133,-122.2494141
PAST SALE,,Single Family Residential,204 Josselyn Ln,Woodside,CA,94062,4600000,3,3.0,,2350,205168,1949,,1957,,,,,https://www.redfin.com/CA/Woodside/204-Josselyn-Ln-94062/home/891569,,,N,Y,37.434032,-122.2767091
PAST SALE,August-4-2022,Single Family Residential,285 Ridgeway Rd,Woodside,CA,94062,5100000,5,3.5,WOODSIDE,3250,43470,1975,,1569,17,Sold,,,https://www.redfin.com/CA/Woodside/285-Ridgeway-Rd-94062/home/1710496,MLSListings,ML81895679,N,Y,37.444462,-122.252494
PAST SALE,April-5-2022,Single Family Residential,289 Kings Mountain Rd,Woodside,CA,94062,12000000,4,6.5,WOODSIDE,6270,154202,1925,,1914,,Sold,,,https://www.redfin.com/CA/Woodside/289-Kings-Mountain-Rd-94062/home/891717,MLSListings,ML81868580,N,Y,37.4294631,-122.2719241
PAST SALE,September-14-2022,Single Family Residential,1395 CANADA Rd,Woodside,CA,94062,5325000,4,2.5,WOODSIDE,2630,43560,1970,,2025,,Sold,,,https://www.redfin.com/CA/Woodside/1395-Canada-Rd-94062/home/1525037,MLSListings,ML81899759,N,Y,37.4332991,-122.2560169
PAST SALE,August-23-2022,Single Family Residential,31 Eugenia Ln,Woodside,CA,94062,6300000,6,4.5,WOODSIDE,4435,60984,1956,,1421,,Sold,,,https://www.redfin.com/CA/Woodside/31-Eugenia-Ln-94062/home/880007,MLSListings,ML81897774,N,Y,37.4386444,-122.2329273
PAST SALE,,Single Family Residential,15 Skyline Dr,Redwood City,CA,94062,765000,1,1.0,,600,8000,1924,,1275,,,,,https://www.redfin.com/CA/Redwood-City/15-Skyline-Dr-94062/home/1650826,,,N,Y,37.376046,-122.261704
PAST SALE,April-12-2022,Single Family Residential,327 Stockbridge Ave,Atherton,CA,94027,11780000,5,7.0,ATHERTON,6127,56628,2007,,1923,,Sold,,,https://www.redfin.com/CA/Atherton/327-Stockbridge-Ave-94027/home/2044682,MLSListings,ML81878206,N,Y,37.4420234,-122.2248381
PAST SALE,January-4-2023,Single Family Residential,10 Skyline Dr,Woodside,CA,94062,1612500,3,2.5,WOODSIDE,2090,19166,1978,,772,,Sold,,,https://www.redfin.com/CA/Woodside/10-Skyline-Dr-94062/home/1241010,MLSListings,ML81910294,N,Y,37.3768772,-122.2604925
PAST SALE,June-6-2022,Single Family Residential,60 Valley Ct,Atherton,CA,94027,10865000,5,5.0,ATHERTON,5705,326831,2001,,1904,,Sold,,,https://www.redfin.com/CA/Atherton/60-Valley-Ct-94027/home/894969,MLSListings,ML81888937,N,Y,37.4285414,-122.2309328
PAST SALE,May-25-2022,Single Family Residential,904 Wilmington Way,Redwood City,CA,94062,3920000,4,2.5,REDWOOD CITY,3934,12000,1977,,996,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/904-Wilmington-Way-94062/home/1625555,MLSListings,ML81886297,N,Y,37.456846,-122.2673162
