SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-7-2022,Single Family Residential,355 Phelps Rd,San Carlos,CA,94070,2700000,3,2.0,SAN CARLOS,2190,5954,1965,,1233,,Sold,,,https://www.redfin.com/CA/San-Carlos/355-Phelps-Rd-94070/home/1014326,MLSListings,ML81880842,N,Y,37.5043447,-122.2738736
PAST SALE,October-7-2022,Single Family Residential,916 Elm St,San Carlos,CA,94070,1900000,2,1.0,SAN CARLOS,1070,6000,1927,,1776,,Sold,,,https://www.redfin.com/CA/San-Carlos/916-Elm-St-94070/home/800184,MLSListings,ML81905886,N,Y,37.5010847,-122.2577008
PAST SALE,June-14-2022,Single Family Residential,747 Knoll Dr,San Carlos,CA,94070,4875000,5,3.0,SAN CARLOS,3310,12987,1948,,1473,,Sold,,,https://www.redfin.com/CA/San-Carlos/747-Knoll-Dr-94070/home/791741,MLSListings,ML81894086,N,Y,37.4998558,-122.2659647
PAST SALE,May-25-2022,Single Family Residential,120 Edgehill Dr,San Carlos,CA,94070,2420000,2,2.0,SAN CARLOS,1210,4644,1939,,2000,,Sold,,,https://www.redfin.com/CA/San-Carlos/120-Edgehill-Dr-94070/home/1815772,MLSListings,ML81888217,N,Y,37.4921036,-122.259429
PAST SALE,March-10-2022,Single Family Residential,890 Cabot Ct,San Carlos,CA,94070,3500000,4,3.5,SAN CARLOS,3210,15246,1981,,1090,,Sold,,,https://www.redfin.com/CA/San-Carlos/890-Cabot-Ct-94070/home/795527,MLSListings,ML81876855,N,Y,37.4864833,-122.282092
PAST SALE,November-30-2022,Single Family Residential,2071 Arroyo Ave,San Carlos,CA,94070,1825000,2,1.0,SAN CARLOS,1060,5000,1946,,1722,,Sold,,,https://www.redfin.com/CA/San-Carlos/2071-Arroyo-Ave-94070/home/789611,MLSListings,ML81908360,N,Y,37.4950715,-122.2636828
PAST SALE,June-21-2022,Single Family Residential,517 Pearl Ave,San Carlos,CA,94070,3750000,4,3.5,SAN CARLOS,2650,7100,1940,,1415,,Sold,,,https://www.redfin.com/CA/San-Carlos/517-Pearl-Ave-94070/home/1801970,MLSListings,ML81892982,N,Y,37.4863685,-122.2545546
PAST SALE,June-13-2022,Single Family Residential,875 Orange Ave,San Carlos,CA,94070,2450000,3,2.0,SAN CARLOS,2002,5650,1948,,1224,,Sold,,,https://www.redfin.com/CA/San-Carlos/875-Orange-Ave-94070/home/792746,MLSListings,ML81889383,N,Y,37.4982158,-122.2614673
PAST SALE,July-11-2022,Single Family Residential,1659 Prospect St,Belmont,CA,94002,1830000,2,1.5,BELMONT,1330,6270,1950,,1376,,Sold,,,https://www.redfin.com/CA/Belmont/1659-Prospect-St-94002/home/1143515,MLSListings,ML81897795,N,Y,37.511266,-122.2716583
PAST SALE,May-19-2022,Single Family Residential,156 Colton Ave,San Carlos,CA,94070,3510000,4,3.0,SAN CARLOS,2581,6050,1947,,1360,,Sold,,,https://www.redfin.com/CA/San-Carlos/156-Colton-Ave-94070/home/1172703,MLSListings,ML81888243,N,Y,37.4877025,-122.2518957
PAST SALE,September-30-2022,Single Family Residential,180 Glasgow Ln,San Carlos,CA,94070,3225000,4,3.0,SAN CARLOS,2400,7069,1989,,1344,,Sold,,,https://www.redfin.com/CA/San-Carlos/180-Glasgow-Ln-94070/home/795696,MLSListings,ML81906733,N,Y,37.4960356,-122.2735856
PAST SALE,May-19-2022,Single Family Residential,893 Cordilleras Ave,San Carlos,CA,94070,3100000,3,2.0,SAN CARLOS,1905,6343,1941,,1627,,Sold,,,https://www.redfin.com/CA/San-Carlos/893-Cordilleras-Ave-94070/home/1098665,MLSListings,ML81887149,N,Y,37.496626,-122.2638601
PAST SALE,June-10-2022,Single Family Residential,2656 Eaton Ave,Redwood City,CA,94062,2850000,3,2.5,REDWOOD CITY,2080,8600,1952,,1370,,Sold,,,https://www.redfin.com/CA/Redwood-City/2656-Eaton-Ave-94062/home/1892085,MLSListings,ML81890257,N,Y,37.4846128,-122.2603152
PAST SALE,February-18-2022,Single Family Residential,2081 Greenwood Ave,San Carlos,CA,94070,1975000,2,1.0,SAN CARLOS,1000,5386,1939,,1975,,Sold,,,https://www.redfin.com/CA/San-Carlos/2081-Greenwood-Ave-94070/home/798142,MLSListings,ML81876993,Y,Y,37.4941684,-122.2596505
PAST SALE,April-8-2022,Single Family Residential,221 Ruby Ave,San Carlos,CA,94070,3251000,4,3.0,SAN CARLOS,2290,4400,2000,,1420,,Sold,,,https://www.redfin.com/CA/San-Carlos/221-Ruby-Ave-94070/home/1026258,MLSListings,ML81881800,Y,Y,37.4863271,-122.2557954
PAST SALE,January-3-2023,Single Family Residential,873 Bauer Dr,San Carlos,CA,94070,2550000,3,2.0,SAN CARLOS,1920,18000,1961,,1328,,Sold,,,https://www.redfin.com/CA/San-Carlos/873-Bauer-Dr-94070/home/1963510,MLSListings,ML81912342,N,Y,37.4954785,-122.2697088
PAST SALE,March-16-2022,Single Family Residential,77 Hillcrest Rd,San Carlos,CA,94070,3300000,4,3.0,SAN CARLOS,2180,14385,1954,,1514,,Sold,,,https://www.redfin.com/CA/San-Carlos/77-Hillcrest-Rd-94070/home/768838,MLSListings,ML81878675,N,Y,37.5090906,-122.2719241
PAST SALE,March-18-2022,Single Family Residential,1508 Desvio Way,Belmont,CA,94002,3100000,4,2.0,BELMONT,2130,17280,1958,,1455,,Sold,,,https://www.redfin.com/CA/Belmont/1508-Desvio-Way-94002/home/1952144,MLSListings,ML81877969,N,Y,37.5120546,-122.2825571
PAST SALE,June-16-2022,Single Family Residential,1036 Inverness Dr,San Carlos,CA,94070,1500000,2,1.0,SAN CARLOS,820,5000,1948,,1829,,Sold,,,https://www.redfin.com/CA/San-Carlos/1036-Inverness-Dr-94070/home/2021731,MLSListings,ML81892345,N,Y,37.5116457,-122.2624421
PAST SALE,April-28-2022,Single Family Residential,11 Dickens Ct,San Carlos,CA,94070,3350000,4,2.0,SAN CARLOS,2010,8591,1968,,1667,,Sold,,,https://www.redfin.com/CA/San-Carlos/11-Dickens-Ct-94070/home/795135,MLSListings,ML81883722,N,Y,37.4832806,-122.2783041
PAST SALE,June-2-2022,Single Family Residential,961 Edgewood Rd,Redwood City,CA,94062,3910000,4,3.0,REDWOOD CITY,2370,10062,1950,,1650,,Sold,,,https://www.redfin.com/CA/Redwood-City/961-Edgewood-Rd-94062/home/1070642,MLSListings,ML81890405,N,Y,37.4841009,-122.2528485
PAST SALE,November-16-2022,Single Family Residential,2096 Birch Ave,San Carlos,CA,94070,2400000,3,2.0,SAN CARLOS,1627,5000,2013,,1475,,Sold,,,https://www.redfin.com/CA/San-Carlos/2096-Birch-Ave-94070/home/1257857,MLSListings,ML81909818,N,Y,37.4945511,-122.2638192
PAST SALE,February-25-2022,Single Family Residential,1260 Howard Ave,San Carlos,CA,94070,2250000,2,2.0,SAN CARLOS,1530,5200,1945,,1471,,Sold,,,https://www.redfin.com/CA/San-Carlos/1260-Howard-Ave-94070/home/1583299,MLSListings,ML81874517,Y,Y,37.4978517,-122.2519844
PAST SALE,June-17-2022,Single Family Residential,1628 Gover Ln,San Carlos,CA,94070,2780000,3,2.0,SAN CARLOS,1960,5650,1951,,1418,,Sold,,,https://www.redfin.com/CA/San-Carlos/1628-Gover-Ln-94070/home/1515769,MLSListings,ML81891703,N,Y,37.4920777,-122.2509208
PAST SALE,May-27-2022,Single Family Residential,1588 Harbor Blvd,Belmont,CA,94002,2480000,3,2.0,BELMONT,1550,5995,1956,,1600,,Sold,,,https://www.redfin.com/CA/Belmont/1588-Harbor-Blvd-94002/home/1815528,MLSListings,ML81888091,N,Y,37.5125038,-122.2736078
PAST SALE,June-13-2022,Single Family Residential,1621 Cordilleras Ave,San Carlos,CA,94070,2500000,3,2.0,SAN CARLOS,1580,6050,1941,,1582,,Sold,,,https://www.redfin.com/CA/San-Carlos/1621-Cordilleras-Ave-94070/home/1231144,MLSListings,ML81890432,N,Y,37.4882631,-122.2583433
PAST SALE,May-26-2022,Single Family Residential,8 Elston Ct,San Carlos,CA,94070,3400000,4,3.0,SAN CARLOS,2900,8276,1989,,1172,,Sold,,,https://www.redfin.com/CA/San-Carlos/8-Elston-Ct-94070/home/1935986,MLSListings,ML81887799,N,Y,37.4975787,-122.275823
PAST SALE,May-6-2022,Single Family Residential,175 Ruby Ave,San Carlos,CA,94070,2498000,3,2.0,SAN CARLOS,1580,5650,1952,,1581,,Sold,,,https://www.redfin.com/CA/San-Carlos/175-Ruby-Ave-94070/home/800648,MLSListings,ML81885050,N,Y,37.4875027,-122.2567259
PAST SALE,December-7-2022,Single Family Residential,28 Granite Ct,San Carlos,CA,94070,3100000,3,3.0,SAN CARLOS,2900,13600,1960,,1069,,Sold,,,https://www.redfin.com/CA/San-Carlos/28-Granite-Ct-94070/home/2042979,MLSListings,ML81911759,N,Y,37.485362,-122.2693322
PAST SALE,April-19-2022,Single Family Residential,349 Laurel St,San Carlos,CA,94070,3300000,3,2.0,SAN CARLOS,1838,10044,1926,,1795,,Sold,,,https://www.redfin.com/CA/San-Carlos/349-Laurel-St-94070/home/1026004,MLSListings,ML81881955,N,Y,37.50931,-122.2642145
PAST SALE,February-11-2022,Single Family Residential,1600 Courtland Rd,Belmont,CA,94002,3725000,4,3.5,BELMONT,2590,9580,1992,,1438,,Sold,,,https://www.redfin.com/CA/Belmont/1600-Courtland-Rd-94002/home/1766295,MLSListings,ML81873605,N,Y,37.5112977,-122.2740065
PAST SALE,October-21-2022,Single Family Residential,2701 Eaton Ave,San Carlos,CA,94070,2100000,3,2.0,SAN CARLOS,1970,6120,1963,,1066,,Sold,,,https://www.redfin.com/CA/San-Carlos/2701-Eaton-Ave-94070/home/2027159,MLSListings,ML81907498,N,Y,37.4843636,-122.2629739
PAST SALE,May-20-2022,Single Family Residential,143 Kelton Ave,San Carlos,CA,94070,2660000,3,2.0,SAN CARLOS,1600,5600,1946,,1663,,Sold,,,https://www.redfin.com/CA/San-Carlos/143-Kelton-Ave-94070/home/800975,MLSListings,ML81888299,N,Y,37.4887521,-122.2512753
PAST SALE,April-4-2022,Single Family Residential,179 Fairmont Ave,San Carlos,CA,94070,4300000,4,3.5,SAN CARLOS,4190,5500,2007,,1026,,Sold,,,https://www.redfin.com/CA/San-Carlos/179-Fairmont-Ave-94070/home/797718,MLSListings,ML81879796,N,Y,37.4898126,-122.2539342
PAST SALE,May-18-2022,Single Family Residential,92 Bay View Dr,San Carlos,CA,94070,2870000,3,2.5,SAN CARLOS,1734,4794,1983,,1655,,Sold,,,https://www.redfin.com/CA/San-Carlos/92-Bay-Vw-Dr-94070/home/1677061,MLSListings,ML81884660,N,Y,37.5024706,-122.2824685
PAST SALE,August-30-2022,Single Family Residential,2466 Hallmark Dr,Belmont,CA,94002,2550000,4,2.5,BELMONT,2220,12350,1976,,1149,,Sold,,,https://www.redfin.com/CA/Belmont/2466-Hallmark-Dr-94002/home/1983657,MLSListings,ML81901437,N,Y,37.4997774,-122.3034214
PAST SALE,March-21-2022,Single Family Residential,1971 Belle Ave,San Carlos,CA,94070,2025000,3,2.0,SAN CARLOS,1260,4998,1942,,1607,,Sold,,,https://www.redfin.com/CA/San-Carlos/1971-Belle-Ave-94070/home/1133792,MLSListings,ML81877936,N,Y,37.4966509,-122.2627966
PAST SALE,January-27-2022,Single Family Residential,939 Tamarack Ave,San Carlos,CA,94070,2860000,4,2.5,SAN CARLOS,1970,5000,1946,,1452,,Sold,,,https://www.redfin.com/CA/San-Carlos/939-Tamarack-Ave-94070/home/1952370,MLSListings,ML81872966,N,Y,37.4949779,-122.2644804
PAST SALE,June-15-2022,Single Family Residential,140 Mesa Verde Way,San Carlos,CA,94070,4300000,4,2.5,SAN CARLOS,2950,12213,1987,,1458,,Sold,,,https://www.redfin.com/CA/San-Carlos/140-Mesa-Verde-Way-94070/home/2002065,MLSListings,ML81892015,N,Y,37.4824172,-122.2799862
PAST SALE,February-22-2022,Single Family Residential,980 Alameda,San Carlos,CA,94070,3400000,4,3.5,SAN CARLOS,2911,6324,2016,,1168,,Sold,,,https://www.redfin.com/CA/San-Carlos/980-Alameda-de-las-Pulgas-94070/home/108589886,MLSListings,ML81874346,N,Y,37.4920956,-122.2666297
PAST SALE,May-6-2022,Single Family Residential,1022 Cherry St,San Carlos,CA,94070,1810000,2,1.0,SAN CARLOS,984,5000,1949,,1839,,Sold,,,https://www.redfin.com/CA/San-Carlos/1022-Cherry-St-94070/home/2011422,MLSListings,ML81885890,N,Y,37.5076742,-122.2574349
PAST SALE,February-9-2022,Single Family Residential,2100 White Oak Way,San Carlos,CA,94070,3850000,4,3.5,SAN CARLOS,2530,7800,1959,,1522,,Sold,,,https://www.redfin.com/CA/San-Carlos/2100-White-Oak-Way-94070/home/797666,MLSListings,ML81873867,N,Y,37.4898223,-122.2567259
PAST SALE,,Single Family Residential,1617 Belmont Ave,San Carlos,CA,94070,2418500,3,2.0,,1350,4600,1940,,1791,,,,,https://www.redfin.com/CA/San-Carlos/1617-Belmont-Ave-94070/home/2024696,,,N,Y,37.4944152,-122.2528263
PAST SALE,September-27-2022,Single Family Residential,130 Dale Ave,San Carlos,CA,94070,2888000,3,3.0,SAN CARLOS,2860,5500,1979,,1010,,Sold,,,https://www.redfin.com/CA/San-Carlos/130-Dale-Ave-94070/home/2009062,MLSListings,ML81904327,N,Y,37.500932,-122.2726773
PAST SALE,April-28-2022,Single Family Residential,2415 Eaton Ave,San Carlos,CA,94070,3328000,3,2.0,SAN CARLOS,1925,8778,1953,,1729,,Sold,,,https://www.redfin.com/CA/San-Carlos/2415-Eaton-Ave-94070/home/1306465,MLSListings,ML81887041,N,Y,37.4842133,-122.256593
PAST SALE,September-19-2022,Single Family Residential,240 Bay View Dr,San Carlos,CA,94070,2540000,3,2.0,SAN CARLOS,1530,11200,1958,,1660,,Sold,,,https://www.redfin.com/CA/San-Carlos/240-Bay-Vw-Dr-94070/home/1433753,MLSListings,ML81904331,N,Y,37.4993088,-122.2843735
PAST SALE,March-18-2022,Single Family Residential,475 Shelford Ave,San Carlos,CA,94070,2840000,3,2.5,SAN CARLOS,1980,28000,1962,,1434,,Sold,,,https://www.redfin.com/CA/San-Carlos/475-Shelford-Ave-94070/home/1230629,MLSListings,ML81876343,N,Y,37.5108323,-122.2741837
PAST SALE,November-3-2022,Single Family Residential,1925 Howard Ave,San Carlos,CA,94070,2185000,3,2.0,SAN CARLOS,1381,4560,1949,,1582,,Sold,,,https://www.redfin.com/CA/San-Carlos/1925-Howard-Ave-94070/home/1983798,MLSListings,ML81910308,N,Y,37.494054,-122.2570804
PAST SALE,April-8-2022,Single Family Residential,1564 Morse Blvd,San Carlos,CA,94070,4550000,4,3.0,SAN CARLOS,2592,6000,2005,,1755,,Sold,,,https://www.redfin.com/CA/San-Carlos/1564-Morse-Blvd-94070/home/1999256,MLSListings,ML81883802,N,Y,37.4991676,-122.2580996
PAST SALE,March-4-2022,Single Family Residential,2678 San Carlos Ave,San Carlos,CA,94070,2800000,4,2.0,SAN CARLOS,2100,9400,1947,,1333,,Sold,,,https://www.redfin.com/CA/San-Carlos/2678-San-Carlos-Ave-94070/home/1892005,MLSListings,ML81875506,N,Y,37.5077789,-122.2830888
PAST SALE,May-5-2022,Single Family Residential,1383 Rosewood Ave,San Carlos,CA,94070,2175000,2,1.0,SAN CARLOS,1130,4800,1939,,1925,,Sold,,,https://www.redfin.com/CA/San-Carlos/1383-Rosewood-Ave-94070/home/2019874,MLSListings,ML81885617,Y,Y,37.4957744,-122.2522946
PAST SALE,April-14-2022,Single Family Residential,237 Timothy Dr,San Carlos,CA,94070,3050000,4,2.5,SAN CARLOS,2540,8260,1973,,1201,,Sold,,,https://www.redfin.com/CA/San-Carlos/237-Timothy-Dr-94070/home/1487667,MLSListings,ML81881550,N,Y,37.4829178,-122.2613344
PAST SALE,April-15-2022,Single Family Residential,2721 Clifford Ave,San Carlos,CA,94070,5300000,5,5.5,SAN CARLOS,5002,11040,2021,,1060,,Sold,,,https://www.redfin.com/CA/San-Carlos/2721-Clifford-Ave-94070/home/1443888,MLSListings,ML81882178,N,Y,37.4834334,-122.2622206
PAST SALE,November-10-2022,Single Family Residential,1929 Cedar St,San Carlos,CA,94070,2051000,3,2.0,SAN CARLOS,1320,4480,1948,,1554,,Sold,,,https://www.redfin.com/CA/San-Carlos/1929-Cedar-St-94070/home/1026460,MLSListings,ML81910286,N,Y,37.4905222,-122.2510002
PAST SALE,July-15-2022,Single Family Residential,944 Blandford Blvd,Redwood City,CA,94062,4000000,4,3.0,REDWOOD CITY,2402,9576,1948,,1665,,Sold,,,https://www.redfin.com/CA/Redwood-City/944-Blandford-Blvd-94062/home/2057332,MLSListings,ML81895594,N,Y,37.4841403,-122.2522281
