SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-23-2022,Single Family Residential,1129 Prescott Ave,Sunnyvale,CA,94089,1750000,3,2.0,SUNNYVALE,1570,6051,1958,,1115,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1129-Prescott-Ave-94089/home/620202,MLSListings,ML81878624,N,Y,37.3976884,-121.9937628
PAST SALE,February-16-2022,Single Family Residential,972 Azalea Dr,Sunnyvale,CA,94086,2532000,3,2.0,SUNNYVALE,1260,7339,1970,,2010,,Sold,,,https://www.redfin.com/CA/Sunnyvale/972-Azalea-Dr-94086/home/668411,MLSListings,ML81874185,N,Y,37.3693583,-122.008554
PAST SALE,March-25-2022,Single Family Residential,1556 Warbler Ave,Sunnyvale,CA,94087,2920000,4,3.0,SUNNYVALE,1840,6700,1955,,1587,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1556-Warbler-Ave-94087/home/829197,MLSListings,ML81878497,N,Y,37.3410335,-121.9978273
PAST SALE,May-9-2022,Single Family Residential,798 Steuben Dr,Sunnyvale,CA,94087,3705000,3,2.5,SUNNYVALE,1942,9019,1976,,1908,,Sold,,,https://www.redfin.com/CA/Sunnyvale/798-Steuben-Dr-94087/home/814432,MLSListings,ML81885673,N,Y,37.3552938,-122.0455896
PAST SALE,April-8-2022,Single Family Residential,1010 Jena Ter,Sunnyvale,CA,94089,1818000,4,3.5,SUNNYVALE,1725,1320,2007,,1054,320,Sold,,,https://www.redfin.com/CA/Sunnyvale/1010-Jena-Ter-94089/home/12178354,MLSListings,ML81881209,N,Y,37.3978149,-122.0149776
PAST SALE,April-25-2022,Single Family Residential,839 Durshire Way,Sunnyvale,CA,94087,2860000,3,2.0,SUNNYVALE,1302,6200,1961,,2197,,Sold,,,https://www.redfin.com/CA/Sunnyvale/839-Durshire-Way-94087/home/762577,MLSListings,ML81883364,N,Y,37.3446826,-122.0171036
PAST SALE,April-22-2022,Single Family Residential,1455 Norman Dr,Sunnyvale,CA,94087,2681250,3,2.5,SUNNYVALE,2095,9596,1951,,1280,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1455-Norman-Dr-94087/home/761158,MLSListings,ML81883652,N,Y,37.3468718,-122.0103528
PAST SALE,June-9-2022,Single Family Residential,1086 Syracuse Dr,Sunnyvale,CA,94087,2650000,3,2.0,SUNNYVALE,1694,7000,1956,,1564,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1086-Syracuse-Dr-94087/home/654470,MLSListings,ML81892256,N,Y,37.3554326,-122.0579321
PAST SALE,October-20-2022,Single Family Residential,1241 Heatherstone Way,Sunnyvale,CA,94087,1810000,2,1.0,SUNNYVALE,1002,5600,1953,,1806,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1241-Heatherstone-Way-94087/home/1340424,MLSListings,ML81907230,N,Y,37.3677955,-122.059619
PAST SALE,June-22-2022,Single Family Residential,427 S Bayview Ave,Sunnyvale,CA,94086,2500000,4,2.5,SUNNYVALE,2067,5399,2012,,1209,,Sold,,,https://www.redfin.com/CA/Sunnyvale/427-S-Bayview-Ave-94086/home/40509222,MLSListings,ML81891065,N,Y,37.3713201,-122.0279758
PAST SALE,August-26-2022,Single Family Residential,737 Santa Rosa St,Sunnyvale,CA,94085,1240000,3,2.0,SUNNYVALE,1092,5300,1955,,1136,,Sold,,,https://www.redfin.com/CA/Sunnyvale/737-Santa-Rosa-St-94085/home/1763682,MLSListings,ML81901758,N,Y,37.3907398,-122.001625
PAST SALE,February-18-2022,Single Family Residential,848 Piper Ave,Sunnyvale,CA,94087,3010000,4,3.0,Sunnyvale,2106,7164,1963,,1429,,Sold,,,https://www.redfin.com/CA/Sunnyvale/848-Piper-Ave-94087/home/1398145,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40977843,N,Y,37.3656449,-122.0453676
PAST SALE,May-19-2022,Single Family Residential,750 Grape Ave,Sunnyvale,CA,94087,2610000,3,2.0,SUNNYVALE,1272,6038,1956,,2052,,Sold,,,https://www.redfin.com/CA/Sunnyvale/750-Grape-Ave-94087/home/1737042,MLSListings,ML81886772,N,Y,37.3700643,-122.0538477
PAST SALE,July-20-2022,Single Family Residential,1544 Kingsgate Dr,Sunnyvale,CA,94087,3500000,4,2.0,SUNNYVALE,2347,7957,1958,,1491,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1544-Kingsgate-Dr-94087/home/676018,MLSListings,ML81896297,N,Y,37.3432508,-122.047743
PAST SALE,August-19-2022,Single Family Residential,732 San Miguel Ave,Sunnyvale,CA,94085,1230000,4,2.0,SUNNYVALE,1712,5202,1955,,718,,Sold,,,https://www.redfin.com/CA/Sunnyvale/732-San-Miguel-Ave-94085/home/1427979,MLSListings,ML81902479,N,Y,37.3906179,-122.0077545
PAST SALE,May-31-2022,Single Family Residential,566 Maple Ave,Sunnyvale,CA,94085,1920000,3,2.0,SUNNYVALE,1288,5356,1950,,1491,,Sold,,,https://www.redfin.com/CA/Sunnyvale/566-Maple-Ave-94085/home/622034,MLSListings,ML81886864,N,Y,37.3880582,-122.0194129
PAST SALE,October-19-2022,Single Family Residential,394 SUNSET Ave,Sunnyvale,CA,94086,2480000,4,2.5,SUNNYVALE,1644,4420,1993,,1509,,Sold,,,https://www.redfin.com/CA/Sunnyvale/394-Sunset-Ave-94086/home/1527510,MLSListings,ML81908038,N,Y,37.3751344,-122.0431476
PAST SALE,May-27-2022,Single Family Residential,986 Azalea Dr,Sunnyvale,CA,94086,2420000,3,2.0,SUNNYVALE,1407,6441,1970,,1720,,Sold,,,https://www.redfin.com/CA/Sunnyvale/986-Azalea-Dr-94086/home/781228,MLSListings,ML81888868,N,Y,37.3693755,-122.0076879
PAST SALE,June-30-2022,Single Family Residential,254 Eureka Ct,Sunnyvale,CA,94085,1500000,3,2.0,SUNNYVALE,1148,6100,1954,,1307,,Sold,,,https://www.redfin.com/CA/Sunnyvale/254-Eureka-Ct-94085/home/1670832,MLSListings,ML81892199,N,Y,37.3919328,-122.0232987
PAST SALE,June-9-2022,Single Family Residential,1080 Harper Ave,Sunnyvale,CA,94087,3215000,3,2.0,SUNNYVALE,1741,8775,1956,,1847,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1080-Harper-Ave-94087/home/550972,MLSListings,ML81889938,N,Y,37.3419157,-122.0581318
PAST SALE,May-20-2022,Single Family Residential,294 Beechnut Ave,Sunnyvale,CA,94085,1550000,3,1.0,SUNNYVALE,1022,7800,1951,,1517,,Sold,,,https://www.redfin.com/CA/Sunnyvale/294-Beechnut-Ave-94085/home/1513357,MLSListings,ML81884823,N,Y,37.3905712,-122.0281836
PAST SALE,October-27-2022,Single Family Residential,274 W Duane Ave,Sunnyvale,CA,94085,1260800,3,1.0,SUNNYVALE,1079,5667,1951,,1168,,Sold,,,https://www.redfin.com/CA/Sunnyvale/274-W-Duane-Ave-94085/home/673596,MLSListings,ML81908201,N,Y,37.3912333,-122.0276063
PAST SALE,December-5-2022,Single Family Residential,862 S Wolfe Rd,Sunnyvale,CA,94086,1498000,3,2.0,SUNNYVALE,1200,6150,1962,,1248,,Sold,,,https://www.redfin.com/CA/Sunnyvale/862-S-Wolfe-Rd-94086/home/1789488,MLSListings,ML81912019,N,Y,37.3605061,-122.0138836
PAST SALE,,Single Family Residential,166 Piedra Dr,Sunnyvale,CA,94086,1807000,3,2.0,,1210,6555,1956,,1493,,,,,https://www.redfin.com/CA/Sunnyvale/166-Piedra-Dr-94086/home/631475,,,N,Y,37.3797472,-122.0439024
