SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,155 Hobart Heights Rd,Woodside,CA,94062,5500000,4,4.0,,3689,142441,1950,,1491,,,,,http://www.redfin.com/CA/Woodside/155-Hobart-Heights-Rd-94062/home/2027625,,,N,Y,37.4334538,-122.2470875
PAST SALE,,Single Family Residential,1281 Canada Rd,Woodside,CA,94062,7700000,4,4.0,,3907,12600,2019,,1971,,,,,http://www.redfin.com/CA/Woodside/1281-Canada-Rd-94062/home/2057533,,,N,Y,37.4356802,-122.2593847
PAST SALE,July-19-2021,Single Family Residential,275 Laning,WOODSIDE,CA,94062,3723000,4,2.0,WOODSIDE,2460,43124,1955,41,1513,,Sold,,,http://www.redfin.com/CA/Woodside/275-Laning-Dr-94062/home/1417849,MLSListings,ML81849367,N,Y,37.4423724,-122.2597835
PAST SALE,March-15-2021,Single Family Residential,4 Woodleaf Ave,REDWOOD CITY,CA,94061,3400000,5,3.5,REDWOOD CITY,3610,11900,1982,167,942,130,Sold,,,http://www.redfin.com/CA/Redwood-City/4-Woodleaf-Ave-94061/home/878812,MLSListings,ML81831114,N,Y,37.4496855,-122.2597392
PAST SALE,,Single Family Residential,743 W California Way,Woodside,CA,94062,2462500,3,2.0,,1850,10019,1984,,1331,,,,,http://www.redfin.com/CA/Woodside/743-W-California-Way-94062/home/875410,,,N,Y,37.4558513,-122.2741394
PAST SALE,March-2-2021,Single Family Residential,91 Tum Suden Way,WOODSIDE,CA,94062,5520000,4,3.5,WOODSIDE,4195,88732,1950,180,1316,,Sold,,,http://www.redfin.com/CA/Woodside/91-Tum-Suden-Way-94062/home/1887011,MLSListings,ML81827924,N,Y,37.4533162,-122.2688891
PAST SALE,June-29-2021,Single Family Residential,608 W California Way,REDWOOD CITY,CA,94062,2800000,4,3.0,REDWOOD CITY,2647,18289,1977,61,1058,,Sold,,,http://www.redfin.com/CA/Redwood-City/608-W-California-Way-94062/home/1980150,MLSListings,ML81846112,N,Y,37.457521,-122.2752914
PAST SALE,June-11-2021,Single Family Residential,854 Midglen Way,WOODSIDE,CA,94062,1575000,2,2.0,WOODSIDE,1950,27007,1944,79,808,,Sold,,,http://www.redfin.com/CA/Woodside/854-Midglen-Way-94062/home/2020315,MLSListings,ML81833148,N,Y,37.4524148,-122.2711709
PAST SALE,June-15-2021,Single Family Residential,1576 Fernside St,REDWOOD CITY,CA,94061,2511000,4,3.0,REDWOOD CITY,2020,7100,1954,75,1243,,Sold,,,http://www.redfin.com/CA/Redwood-City/1576-Fernside-St-94061/home/2030003,MLSListings,ML81842723,N,Y,37.4552829,-122.2409937
PAST SALE,March-25-2021,Single Family Residential,750 W California Way,WOODSIDE,CA,94062,3700000,3,2.5,WOODSIDE,2771,17772,2012,157,1335,,Sold,,,http://www.redfin.com/CA/Woodside/750-W-California-Way-94062/home/1398456,MLSListings,ML81830002,N,Y,37.4553709,-122.2738736
