SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-28-2021,Single Family Residential,10371 Westacres Dr,CUPERTINO,CA,95014,3000000,4,2.0,CUPERTINO,1705,7800,1960,62,1760,,Sold,,,http://www.redfin.com/CA/Cupertino/10371-Westacres-Dr-95014/home/1726283,MLSListings,ML81845408,N,Y,37.317502,-122.0378192
PAST SALE,April-6-2021,Single Family Residential,1018 Harlan Ct,SAN JOSE,CA,95129,3300000,5,3.0,SAN JOSE,2960,9100,1967,145,1115,,Sold,,,http://www.redfin.com/CA/San-Jose/1018-Harlan-Ct-95129/home/861383,MLSListings,ML81830637,N,Y,37.3092888,-122.0064443
PAST SALE,,Single Family Residential,22551 Alcalde Rd,Cupertino,CA,95014,3998000,,,,,9113,,,,,,,,http://www.redfin.com/CA/Cupertino/22551-Alcalde-Rd-95014/home/168878839,,,N,Y,37.3160766,-122.0694103
PAST SALE,May-15-2021,Single Family Residential,22395 Rancho Deep Cliff Dr,CUPERTINO,CA,95014,2100000,2,2.0,CUPERTINO,1983,3210,1978,106,1059,860,Sold,,,http://www.redfin.com/CA/Cupertino/22395-Rancho-Deep-Cliff-Dr-95014/home/1531351,MLSListings,ML81828994,N,Y,37.3102595,-122.0677206
PAST SALE,May-28-2021,Single Family Residential,10873 Canyon Vista Dr,CUPERTINO,CA,95014,1800000,2,2.0,CUPERTINO,1983,3643,1976,93,908,860,Sold,,,http://www.redfin.com/CA/Cupertino/10873-Canyon-Vista-Dr-95014/home/1594420,MLSListings,ML81824002,N,Y,37.310049,-122.0682311
PAST SALE,May-12-2021,Single Family Residential,1031 Cynthia Ln,SAN JOSE,CA,95129,3015000,5,4.0,SAN JOSE,2744,6457,1956,109,1099,,Sold,,,http://www.redfin.com/CA/San-Jose/1031-Cynthia-Ln-95129/home/746386,MLSListings,ML81833084,N,Y,37.3089295,-122.0248974
PAST SALE,May-26-2021,Single Family Residential,10161 Prado Vista Ave,CUPERTINO,CA,95014,2616000,3,2.0,CUPERTINO,1584,7996,1977,95,1652,,Sold,,,http://www.redfin.com/CA/Cupertino/10161-Prado-Vista-Dr-95014/home/1013097,MLSListings,ML81839091,N,Y,37.3207909,-122.0712053
PAST SALE,April-22-2021,Single Family Residential,10405 Melissa Ct,CUPERTINO,CA,95014,3115000,4,3.0,CUPERTINO,2322,8840,1978,129,1342,,Sold,,,http://www.redfin.com/CA/Cupertino/10405-Melissa-Ct-95014/home/1035631,MLSListings,ML81835068,N,Y,37.3169396,-122.0735135
PAST SALE,March-17-2021,Single Family Residential,1474 Jamestown Dr,CUPERTINO,CA,95014,2570000,4,2.0,CUPERTINO,1684,6027,1964,165,1526,,Sold,,,http://www.redfin.com/CA/Cupertino/1474-Jamestown-Dr-95014/home/1281919,MLSListings,ML81828768,N,Y,37.2972435,-122.0340007
PAST SALE,April-1-2021,Single Family Residential,20625 Wildflower Ct,CUPERTINO,CA,95014,2100000,3,2.5,CUPERTINO,1602,3080,1982,150,1311,90,Sold,,,http://www.redfin.com/CA/Cupertino/20625-Wildflower-Ct-95014/home/787887,MLSListings,ML81830521,N,Y,37.2985424,-122.0341783
PAST SALE,June-16-2021,Single Family Residential,1198 Ruppell Pl,CUPERTINO,CA,95014,2818000,4,2.0,CUPERTINO,1876,6490,1976,74,1502,,Sold,,,http://www.redfin.com/CA/Cupertino/1198-Ruppell-Pl-95014/home/1401583,MLSListings,ML81843599,N,Y,37.3022787,-122.0364873
