SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-22-2021,Single Family Residential,2572 Hampton Ave,REDWOOD CITY,CA,94061,2300000,4,2.5,REDWOOD CITY,1700,6240,1955,83,1353,,Sold,,,https://www.redfin.com/CA/Redwood-City/2572-Hampton-Ave-94061/home/1028044,MLSListings,ML81862030,N,Y,37.4578983,-122.2346781
PAST SALE,November-4-2021,Single Family Residential,1668 Connecticut Dr,REDWOOD CITY,CA,94061,2220000,3,2.0,REDWOOD CITY,1416,6600,1952,70,1568,,Sold,,,https://www.redfin.com/CA/Redwood-City/1668-Connecticut-Dr-94061/home/1824187,MLSListings,ML81867782,Y,Y,37.4582954,-122.233661
PAST SALE,November-18-2021,Single Family Residential,165 Camellia Ave,REDWOOD CITY,CA,94061,2515400,3,3.0,REDWOOD CITY,1735,6003,1950,56,1450,,Sold,,,https://www.redfin.com/CA/Redwood-City/165-Camellia-Ave-94061/home/1397814,MLSListings,ML81866043,N,Y,37.4594338,-122.2231759
PAST SALE,November-17-2021,Single Family Residential,455 Rutherford Ave,REDWOOD CITY,CA,94061,2550000,3,2.0,REDWOOD CITY,2015,6825,1975,57,1266,,Sold,,,https://www.redfin.com/CA/Redwood-City/455-Rutherford-Ave-94061/home/1583906,MLSListings,ML81868472,Y,Y,37.4541825,-122.2203168
PAST SALE,November-12-2021,Single Family Residential,775 Lakeview Way,REDWOOD CITY,CA,94062,2150000,3,2.0,REDWOOD CITY,1310,12100,1949,62,1641,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/775-Lakeview-Way-94062/home/1710325,MLSListings,ML81868688,N,Y,37.4629996,-122.2639487
PAST SALE,November-12-2021,Single Family Residential,3632 Jefferson Ave,REDWOOD CITY,CA,94062,2375000,3,2.0,REDWOOD CITY,1840,7254,1959,62,1291,,Sold,,,https://www.redfin.com/CA/Redwood-City/3632-Jefferson-Ave-94062/home/1497407,MLSListings,ML81865684,Y,Y,37.4646722,-122.252073
PAST SALE,October-22-2021,Single Family Residential,391 Portofino Dr,SAN CARLOS,CA,94070,2420000,3,2.0,SAN CARLOS,1890,19000,1961,83,1280,,Sold,,,https://www.redfin.com/CA/San-Carlos/391-Portofino-Dr-94070/home/1461825,MLSListings,ML81861731,N,Y,37.4919947,-122.2773294
PAST SALE,October-15-2021,Single Family Residential,19 Alverno Ct,REDWOOD CITY,CA,94061,1900000,2,2.5,REDWOOD CITY,2400,4149,1983,90,792,950,Sold,,,https://www.redfin.com/CA/Redwood-City/19-Alverno-Ct-94061/home/878407,MLSListings,ML81857063,N,Y,37.4527307,-122.2623978
PAST SALE,October-22-2021,Single Family Residential,1559 Walnut St,SAN CARLOS,CA,94070,2525000,5,3.0,SAN CARLOS,2710,4400,1954,83,932,,Sold,,,https://www.redfin.com/CA/San-Carlos/1559-Walnut-St-94070/home/1909167,MLSListings,ML81862526,N,Y,37.4950548,-122.2483948
PAST SALE,October-22-2021,Single Family Residential,820 7Th Ave,Redwood City,CA,94063,1700000,3,2.0,Redwood,1582,5450,1947,83,1075,,Sold,,,https://www.redfin.com/CA/Redwood-City/820-Seventh-Ave-94063/home/1633187,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967363,N,Y,37.479836,-122.1973303
PAST SALE,December-17-2021,Single Family Residential,1833 BARTON St,REDWOOD CITY,CA,94061,1801130,3,1.0,REDWOOD CITY,1130,6600,1950,27,1594,,Sold,,,https://www.redfin.com/CA/Redwood-City/1833-Barton-St-94061/home/1050685,MLSListings,ML81865855,N,Y,37.4490015,-122.2242397
PAST SALE,October-15-2021,Single Family Residential,344 Center St,REDWOOD CITY,CA,94061,1650000,3,2.5,REDWOOD CITY,1343,5760,1943,90,1229,,Sold,,,https://www.redfin.com/CA/Redwood-City/344-Center-St-94061/home/1239743,MLSListings,ML81865080,N,Y,37.4710443,-122.2207268
