SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-13-2021,Single Family Residential,489 Rincon Ave,SUNNYVALE,CA,94086,2037750,3,2.5,SUNNYVALE,1750,6187,1956,47,1164,,Sold,,,http://www.redfin.com/CA/Sunnyvale/489-Rincon-Ave-94086/home/672921,MLSListings,ML81843453,N,Y,37.3717517,-122.0415492
PAST SALE,May-25-2021,Single Family Residential,178 S Mary Ave,SUNNYVALE,CA,94086,1600000,3,2.0,SUNNYVALE,1418,6251,1956,96,1128,,Sold,,,http://www.redfin.com/CA/Sunnyvale/178-S-Mary-Ave-94086/home/631489,MLSListings,ML81839359,N,Y,37.3791975,-122.0457228
PAST SALE,May-13-2021,Single Family Residential,764 Holbrook Pl,SUNNYVALE,CA,94087,2580000,3,2.0,SUNNYVALE,1362,6344,1963,108,1894,,Sold,,,http://www.redfin.com/CA/Sunnyvale/764-Holbrook-Pl-94087/home/780886,MLSListings,ML81837691,N,Y,37.3623127,-122.0455896
PAST SALE,,Single Family Residential,1490 Lewiston Dr,Sunnyvale,CA,94087,3275000,4,3.0,,2477,7731,2008,,1322,,,,,http://www.redfin.com/CA/Sunnyvale/1490-Lewiston-Dr-94087/home/1075301,,,N,Y,37.34531,-122.0449014
PAST SALE,June-23-2021,Single Family Residential,764 Cascade Dr,SUNNYVALE,CA,94087,2608000,3,2.0,SUNNYVALE,1607,7883,1959,67,1623,,Sold,,,http://www.redfin.com/CA/Sunnyvale/764-Cascade-Dr-94087/home/1714056,MLSListings,ML81842420,N,Y,37.3479685,-122.0439912
PAST SALE,July-23-2021,Single Family Residential,868 Radcliff Ct,SUNNYVALE,CA,94087,3000000,3,2.5,SUNNYVALE,1862,7241,1963,37,1611,,Sold,,,http://www.redfin.com/CA/Sunnyvale/868-Radcliff-Ct-94087/home/564726,MLSListings,ML81849372,N,Y,37.360007,-122.0488752
PAST SALE,July-1-2021,Single Family Residential,1090 W Washington Ave,SUNNYVALE,CA,94086,1944000,4,2.5,SUNNYVALE,2224,6348,1965,59,874,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1090-W-Washington-Ave-94086/home/1705274,MLSListings,ML81846798,N,Y,37.3794033,-122.0491416
PAST SALE,July-2-2021,Single Family Residential,359 S Mary Ave,SUNNYVALE,CA,94086,2020000,4,2.5,SUNNYVALE,2248,8787,1900,58,899,,Sold,,,http://www.redfin.com/CA/Sunnyvale/359-S-Mary-Ave-94086/home/1575598,MLSListings,ML81844927,N,Y,37.3766403,-122.0472324
PAST SALE,April-19-2021,Single Family Residential,811 W Remington Dr,SUNNYVALE,CA,94087,2102000,4,2.0,SUNNYVALE,1570,6000,1962,132,1339,,Sold,,,http://www.redfin.com/CA/Sunnyvale/811-W-Remington-Dr-94087/home/1340409,MLSListings,ML81833258,N,Y,37.3597081,-122.0469438
PAST SALE,May-10-2021,Single Family Residential,963 Cambridge Ave,SUNNYVALE,CA,94087,2275000,4,2.0,SUNNYVALE,2126,9657,1955,111,1070,,Sold,,,http://www.redfin.com/CA/Sunnyvale/963-Cambridge-Ave-94087/home/1654338,MLSListings,ML81834446,N,Y,37.3682061,-122.048631
PAST SALE,July-16-2021,Single Family Residential,850 Cathedral Dr,SUNNYVALE,CA,94087,3400000,6,3.0,SUNNYVALE,2990,10505,1961,44,1137,,Sold,,,http://www.redfin.com/CA/Sunnyvale/850-Cathedral-Dr-94087/home/1860022,MLSListings,ML81846901,N,Y,37.3475693,-122.048298
PAST SALE,May-21-2021,Single Family Residential,808 Rebecca Privada,MOUNTAIN VIEW,CA,94040,2308000,3,2.5,MOUNTAIN VIEW,2249,4131,1986,100,1026,310,Sold,,,http://www.redfin.com/CA/Mountain-View/808-Rebecca-Privada-94040/home/821728,MLSListings,ML81839123,N,Y,37.371105,-122.06435
