SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-23-2021,Single Family Residential,565 Hurlingame Ave,Redwood City,CA,94063,950000,2,1.0,Redwood City,1320,6300,1927,67,,,Sold,,,http://www.redfin.com/CA/Redwood-City/565-Hurlingame-Ave-94063/home/816753,MetroList,421542990,N,Y,37.4790521,-122.2101541
PAST SALE,March-12-2021,Single Family Residential,543 Flynn Ave,REDWOOD CITY,CA,94063,1296888,3,2.0,REDWOOD CITY,1510,5000,1946,170,859,,Sold,,,http://www.redfin.com/CA/Redwood-City/543-Flynn-Ave-94063/home/1231493,MLSListings,ML81825904,N,Y,37.4808536,-122.2143213
PAST SALE,May-14-2021,Single Family Residential,2685 Halsey Ave,REDWOOD CITY,CA,94063,1420000,5,4.0,REDWOOD CITY,1607,5000,1951,107,884,,Sold,,,http://www.redfin.com/CA/Redwood-City/2685-Halsey-Ave-94063/home/1830473,MLSListings,ML81834849,N,Y,37.4797155,-122.2097884
PAST SALE,May-10-2021,Single Family Residential,522 Bay Rd,REDWOOD CITY,CA,94063,1175000,2,1.0,REDWOOD CITY,790,5000,1941,111,1487,,Sold,,,http://www.redfin.com/CA/Redwood-City/522-Bay-Rd-94063/home/1864233,MLSListings,ML81836609,N,Y,37.485886,-122.2203833
PAST SALE,July-8-2021,Single Family Residential,703 Flynn Ave,REDWOOD CITY,CA,94063,957000,2,1.0,REDWOOD CITY,890,5561,1946,52,1075,,Sold,,,http://www.redfin.com/CA/Redwood-City/703-Flynn-Ave-94063/home/815368,MLSListings,ML81845634,N,Y,37.4828399,-122.2128362
PAST SALE,July-15-2021,Single Family Residential,527 Flynn Ave,REDWOOD CITY,CA,94063,1250000,3,1.0,REDWOOD CITY,1010,5252,1946,45,1238,,Sold,,,http://www.redfin.com/CA/Redwood-City/527-Flynn-Ave-94063/home/1988140,MLSListings,ML81847093,N,Y,37.480399,-122.2146325
PAST SALE,July-28-2021,Single Family Residential,682 2nd Ave,REDWOOD CITY,CA,94063,1100000,2,1.0,REDWOOD CITY,1100,5900,1928,32,1000,,Sold,,,http://www.redfin.com/CA/Redwood-City/682-Second-Ave-94063/home/1360851,MLSListings,ML81848317,N,Y,37.4784561,-122.2037147
PAST SALE,August-23-2021,Single Family Residential,524 Scott Ave,REDWOOD CITY,CA,94063,1495000,3,2.0,REDWOOD CITY,1256,5016,1946,6,1190,,Sold,,,http://www.redfin.com/CA/Redwood-City/524-Scott-Ave-94063/home/1802164,MLSListings,ML81853847,N,Y,37.4787789,-122.2131133
PAST SALE,July-30-2021,Single Family Residential,624 Macarthur Ave,REDWOOD CITY,CA,94063,835000,2,1.0,REDWOOD CITY,770,2500,1981,30,1084,,Sold,,,http://www.redfin.com/CA/Redwood-City/624-MacArthur-Ave-94063/home/1036734,MLSListings,ML81852471,N,Y,37.4801571,-122.2098438
PAST SALE,June-17-2021,Single Family Residential,789 Douglas Ave,Redwood City,CA,94063,1250000,3,2.0,Redwood Village,1346,5000,1947,73,929,,Sold,,,http://www.redfin.com/CA/Redwood-City/789-Douglas-Ave-94063/home/815477,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40942463,N,Y,37.4822816,-122.2099657
PAST SALE,April-8-2021,Single Family Residential,2761 Halsey Ave,Redwood City,CA,94063,1025000,2,1.0,Redwood City,1020,7500,1917,143,1005,,Sold,,,http://www.redfin.com/CA/Redwood-City/2761-Halsey-Ave-94063/home/819492,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40938518,N,Y,37.4791843,-122.2084584
PAST SALE,April-5-2021,Single Family Residential,23 Meadow Ln,REDWOOD CITY,CA,94063,1300000,3,1.0,REDWOOD CITY,1130,5280,1946,146,1150,,Sold,,,http://www.redfin.com/CA/Redwood-City/23-Meadow-Ln-94063/home/2052381,MLSListings,ML81830118,N,Y,37.4804571,-122.2133792
PAST SALE,August-6-2021,Single Family Residential,626 Manzanita St,REDWOOD CITY,CA,94063,950000,3,3.0,REDWOOD CITY,1242,2400,2017,23,765,,Sold,,,http://www.redfin.com/CA/Redwood-City/626-Manzanita-St-94063/home/21841483,MLSListings,ML81847639,N,Y,37.4821857,-122.2173134
PAST SALE,August-10-2021,Single Family Residential,218 Park St,REDWOOD CITY,CA,94061,1260000,3,2.0,REDWOOD CITY,1470,6000,1940,19,857,,Sold,,,http://www.redfin.com/CA/Redwood-City/218-Park-St-94061/home/811112,MLSListings,ML81855050,N,Y,37.4717822,-122.2190091
PAST SALE,August-9-2021,Single Family Residential,500 Stanford Ave,Redwood City,CA,94063,745000,2,1.0,Redwood City,760,2500,1964,20,,,Sold,,,http://www.redfin.com/CA/Redwood-City/500-Stanford-Ave-94063/home/2054325,MetroList,421570588,N,Y,37.477579,-122.2096443
