SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2021,Single Family Residential,100 Alberta Ave,SAN CARLOS,CA,94070,2390000,3,2.0,SAN CARLOS,1630,5940,1949,29,1466,,Sold,,,http://www.redfin.com/CA/San-Carlos/100-Alberta-Ave-94070/home/1487762,MLSListings,ML81855906,Y,Y,37.4910948,-122.2524275
PAST SALE,July-28-2021,Single Family Residential,322 Elm St,SAN CARLOS,CA,94070,3220000,4,3.5,SAN CARLOS,2522,14400,1948,63,1277,,Sold,,,http://www.redfin.com/CA/San-Carlos/322-Elm-St-94070/home/2009086,MLSListings,ML81849688,N,Y,37.5088142,-122.2662084
PAST SALE,July-28-2021,Single Family Residential,517 Cedar St,SAN CARLOS,CA,94070,2000000,3,1.0,SAN CARLOS,1290,5824,1946,63,1550,,Sold,,,http://www.redfin.com/CA/San-Carlos/517-Cedar-St-94070/home/1583120,MLSListings,ML81850560,Y,Y,37.5046378,-122.2656767
PAST SALE,August-19-2021,Single Family Residential,798 Cedar St,SAN CARLOS,CA,94070,2190000,3,2.0,SAN CARLOS,1450,5610,1939,41,1510,,Sold,,,http://www.redfin.com/CA/San-Carlos/798-Cedar-St-94070/home/792689,MLSListings,ML81855947,Y,Y,37.4995333,-122.2621763
PAST SALE,July-30-2021,Single Family Residential,18 Estrada Pl,SAN CARLOS,CA,94070,5500000,4,3.5,SAN CARLOS,4616,30000,2021,61,1192,,Sold,,,http://www.redfin.com/CA/San-Carlos/18-Estrada-Pl-94070/home/1000201,MLSListings,ML81848255,N,Y,37.4827078,-122.2687119
PAST SALE,August-31-2021,Single Family Residential,2123 Belle Ave,SAN CARLOS,CA,94070,2500000,3,3.0,SAN CARLOS,2160,5720,1948,29,1157,,Sold,,,http://www.redfin.com/CA/San-Carlos/2123-Belle-Ave-94070/home/789555,MLSListings,ML81856036,N,Y,37.4946506,-122.2656767
PAST SALE,July-9-2021,Single Family Residential,2001 Eucalyptus Ave,SAN CARLOS,CA,94070,3695000,4,4.5,SAN CARLOS,2903,6275,2021,82,1273,,Sold,,,http://www.redfin.com/CA/San-Carlos/2001-Eucalyptus-Ave-94070/home/2019800,MLSListings,ML81831971,Y,Y,37.4947743,-122.2614673
PAST SALE,,Single Family Residential,1969 Arroyo Ave,San Carlos,CA,94070,2400000,3,3.0,,2260,5000,1945,,1062,,,,,http://www.redfin.com/CA/San-Carlos/1969-Arroyo-Ave-94070/home/793145,,,N,Y,37.4962072,-122.2620433
PAST SALE,,Single Family Residential,332 Devonshire Blvd,San Carlos,CA,94070,4500000,5,4.5,,4200,28780,2004,,1071,,,,,http://www.redfin.com/CA/San-Carlos/332-Devonshire-Blvd-94070/home/787670,,,N,Y,37.4963304,-122.2853703
PAST SALE,,Single Family Residential,1523 Chula Vista Dr,Belmont,CA,94002,2100000,4,2.0,,1700,9360,1954,,1235,,,,,http://www.redfin.com/CA/Belmont/1523-Chula-Vista-Dr-94002/home/1694205,,,N,Y,37.5109093,-122.2856361
PAST SALE,August-10-2021,Single Family Residential,316 Devonshire Blvd,SAN CARLOS,CA,94070,2050000,2,2.0,SAN CARLOS,1250,35000,1950,50,1640,,Sold,,,http://www.redfin.com/CA/San-Carlos/316-Devonshire-Blvd-94070/home/1461797,MLSListings,ML81855154,N,Y,37.4965379,-122.2845064
PAST SALE,July-26-2021,Single Family Residential,1024 Inverness Dr,SAN CARLOS,CA,94070,1510000,2,1.0,SAN CARLOS,820,5000,1948,65,1841,,Sold,,,http://www.redfin.com/CA/San-Carlos/1024-Inverness-Dr-94070/home/2034047,MLSListings,ML81849496,N,Y,37.5119407,-122.2620876
PAST SALE,July-29-2021,Single Family Residential,95 Hilltop Dr,SAN CARLOS,CA,94070,1925000,3,2.0,SAN CARLOS,1510,4400,1947,62,1275,,Sold,,,http://www.redfin.com/CA/San-Carlos/95-Hilltop-Dr-94070/home/1856825,MLSListings,ML81849831,Y,Y,37.4864065,-122.2593404
PAST SALE,August-25-2021,Single Family Residential,31 Camelot Ct,SAN CARLOS,CA,94070,2925000,4,2.5,SAN CARLOS,2580,7900,1969,35,1134,,Sold,,,http://www.redfin.com/CA/San-Carlos/31-Camelot-Ct-94070/home/1059512,MLSListings,ML81859952,N,Y,37.4837085,-122.2589859
PAST SALE,,Single Family Residential,1420 Orange Ave,San Carlos,CA,94070,4000000,6,6.0,,3850,7840,2007,,1039,,,,,http://www.redfin.com/CA/San-Carlos/1420-Orange-Ave-94070/home/1815797,,,N,Y,37.4921474,-122.2554187
PAST SALE,July-30-2021,Single Family Residential,1125 Walnut St,SAN CARLOS,CA,94070,2750000,3,2.0,SAN CARLOS,1730,4920,1945,61,1590,,Sold,,,http://www.redfin.com/CA/San-Carlos/1125-Walnut-St-94070/home/802433,MLSListings,ML81850892,N,Y,37.4992359,-122.2535797
PAST SALE,July-28-2021,Single Family Residential,977 Crestview Dr,SAN CARLOS,CA,94070,2960000,4,2.5,SAN CARLOS,2750,12714,1966,63,1076,,Sold,,,http://www.redfin.com/CA/San-Carlos/977-Crestview-Dr-94070/home/1844774,MLSListings,ML81850196,N,Y,37.4851295,-122.2845064
PAST SALE,July-23-2021,Single Family Residential,2417 Melendy Dr,SAN CARLOS,CA,94070,2511116,3,2.0,SAN CARLOS,1850,6960,1959,68,1357,,Sold,,,http://www.redfin.com/CA/San-Carlos/2417-Melendy-Dr-94070/home/1897820,MLSListings,ML81849069,Y,Y,37.49315,-122.2685125
PAST SALE,August-3-2021,Single Family Residential,945 Sunset Dr,SAN CARLOS,CA,94070,1650000,4,2.5,SAN CARLOS,2200,8280,1941,57,750,,Sold,,,http://www.redfin.com/CA/San-Carlos/945-Sunset-Dr-94070/home/2057305,MLSListings,ML81856773,N,Y,37.4906987,-122.2688226
PAST SALE,September-17-2021,Single Family Residential,2710 Brittan Ave,SAN CARLOS,CA,94070,2100000,3,2.0,SAN CARLOS,1350,8800,1959,12,1556,,Sold,,,http://www.redfin.com/CA/San-Carlos/2710-Brittan-Ave-94070/home/1443832,MLSListings,ML81857113,N,Y,37.4887981,-122.2690442
PAST SALE,September-7-2021,Single Family Residential,159 Rogers Ave,SAN CARLOS,CA,94070,2301000,3,2.0,SAN CARLOS,1710,7000,1963,22,1346,,Sold,,,http://www.redfin.com/CA/San-Carlos/159-Rogers-Ave-94070/home/1909071,MLSListings,ML81856825,N,Y,37.4911259,-122.2665629
PAST SALE,September-13-2021,Single Family Residential,10 Burnham Ct,SAN CARLOS,CA,94070,1900000,3,2.0,SAN CARLOS,1950,6800,1956,16,974,,Sold,,,http://www.redfin.com/CA/San-Carlos/10-Burnham-Ct-94070/home/1161510,MLSListings,ML81856272,Y,Y,37.4889976,-122.2653223
PAST SALE,July-27-2021,Single Family Residential,126 Fairbanks Ave,SAN CARLOS,CA,94070,2230000,3,2.5,SAN CARLOS,2030,6150,1953,64,1099,,Sold,,,http://www.redfin.com/CA/San-Carlos/126-Fairbanks-Ave-94070/home/1183307,MLSListings,ML81847322,N,Y,37.4905242,-122.2682909
PAST SALE,July-27-2021,Single Family Residential,9 Cambridge St,SAN CARLOS,CA,94070,1900000,3,2.0,SAN CARLOS,1350,4095,1947,64,1407,,Sold,,,http://www.redfin.com/CA/San-Carlos/9-Cambridge-St-94070/home/782869,MLSListings,ML81848712,N,Y,37.5018174,-122.2768863
PAST SALE,July-15-2021,Single Family Residential,1061 Porto Marino Dr,SAN CARLOS,CA,94070,2653000,4,2.0,SAN CARLOS,2000,12240,1960,76,1327,,Sold,,,http://www.redfin.com/CA/San-Carlos/1061-Porto-Marino-Dr-94070/home/1080675,MLSListings,ML81846031,N,Y,37.4890113,-122.2742945
PAST SALE,July-8-2021,Single Family Residential,201 Glasgow Ln,SAN CARLOS,CA,94070,4080000,5,3.0,SAN CARLOS,2928,10895,1991,83,1393,,Sold,,,http://www.redfin.com/CA/San-Carlos/201-Glasgow-Ln-94070/home/2021814,MLSListings,ML81848188,N,Y,37.4964159,-122.2733198
PAST SALE,July-21-2021,Single Family Residential,215 Oakdale St,REDWOOD CITY,CA,94062,2100000,4,3.0,REDWOOD CITY,2100,6160,1930,70,1000,,Sold,,,http://www.redfin.com/CA/Redwood-City/215-Oakdale-St-94062/home/805738,MLSListings,ML81848500,Y,Y,37.4899203,-122.2460903
PAST SALE,July-6-2021,Single Family Residential,1719 Walnut St,SAN CARLOS,CA,94070,2310000,3,2.0,SAN CARLOS,1460,5500,1947,85,1582,,Sold,,,http://www.redfin.com/CA/San-Carlos/1719-Walnut-St-94070/home/1735090,MLSListings,ML81843670,Y,Y,37.4935101,-122.2467108
PAST SALE,September-21-2021,Single Family Residential,933 Walnut St,SAN CARLOS,CA,94070,3350000,4,3.5,SAN CARLOS,2905,6000,1936,8,1153,,Sold,,,http://www.redfin.com/CA/San-Carlos/933-Walnut-St-94070/home/1036381,MLSListings,ML81859606,N,Y,37.50152,-122.2561499
PAST SALE,August-12-2021,Single Family Residential,1311 Eaton Ave,SAN CARLOS,CA,94070,2888000,4,3.5,SAN CARLOS,2450,6100,1985,48,1179,,Sold,,,http://www.redfin.com/CA/San-Carlos/1311-Eaton-Ave-94070/home/1699697,MLSListings,ML81858153,N,Y,37.4923419,-122.2460017
PAST SALE,September-14-2021,Single Family Residential,251 G St,REDWOOD CITY,CA,94063,1380000,3,1.0,REDWOOD CITY,1300,6138,1950,15,1062,,Sold,,,http://www.redfin.com/CA/Redwood-City/251-G-St-94063/home/1220813,MLSListings,ML81859093,N,Y,37.4957802,-122.2429438
PAST SALE,July-16-2021,Single Family Residential,324 Emerald Ave,SAN CARLOS,CA,94070,1940000,3,2.0,SAN CARLOS,1460,6000,1949,75,1329,,Sold,,,http://www.redfin.com/CA/San-Carlos/324-Emerald-Ave-94070/home/801943,MLSListings,ML81847067,Y,Y,37.488141,-122.259296
PAST SALE,August-6-2021,Single Family Residential,362 Beverly Dr,SAN CARLOS,CA,94070,2350000,3,2.0,SAN CARLOS,1700,9000,1957,54,1382,,Sold,,,http://www.redfin.com/CA/San-Carlos/362-Beverly-Dr-94070/home/782246,MLSListings,ML81851773,N,Y,37.5010296,-122.2827787
PAST SALE,July-16-2021,Single Family Residential,350 G St,REDWOOD CITY,CA,94063,1573500,3,1.0,REDWOOD CITY,1035,5610,1951,75,1520,,Sold,,,http://www.redfin.com/CA/Redwood-City/350-G-St-94063/home/1856873,MLSListings,ML81846943,N,Y,37.4975132,-122.2408165
PAST SALE,July-2-2021,Single Family Residential,1731 Brittan Ave,San Carlos,CA,94070,2888000,4,3.0,San Carlos,2262,4880,1947,89,1277,,Sold,,,http://www.redfin.com/CA/San-Carlos/1731-Brittan-Ave-94070/home/1616544,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40957079,N,Y,37.4964669,-122.2578781
PAST SALE,August-11-2021,Single Family Residential,1521 Cedar St,SAN CARLOS,CA,94070,2950000,4,3.5,SAN CARLOS,2510,4640,1946,49,1175,,Sold,,,http://www.redfin.com/CA/San-Carlos/1521-Cedar-St-94070/home/1036419,MLSListings,ML81849844,N,Y,37.4927162,-122.2534911
PAST SALE,,Single Family Residential,1325 Rosewood Ave,San Carlos,CA,94070,1450000,3,1.0,,1240,4800,1950,,1169,,,,,http://www.redfin.com/CA/San-Carlos/1325-Rosewood-Ave-94070/home/802192,,,N,Y,37.4964188,-122.2530036
PAST SALE,July-9-2021,Single Family Residential,435 Shelford Ave,SAN CARLOS,CA,94070,2935000,3,2.5,SAN CARLOS,1950,19600,1963,82,1505,,Sold,,,http://www.redfin.com/CA/San-Carlos/435-Shelford-Ave-94070/home/1973617,MLSListings,ML81844790,N,Y,37.5112247,-122.2749812
PAST SALE,September-1-2021,Single Family Residential,160 Cedar St,SAN CARLOS,CA,94070,3400000,4,3.5,SAN CARLOS,2565,6090,1947,28,1326,,Sold,,,http://www.redfin.com/CA/San-Carlos/160-Cedar-St-94070/home/1835827,MLSListings,ML81857012,N,Y,37.5084979,-122.2695759
PAST SALE,August-13-2021,Single Family Residential,908 Walnut St,SAN CARLOS,CA,94070,1927908,3,1.0,SAN CARLOS,1350,6000,1927,47,1428,,Sold,,,http://www.redfin.com/CA/San-Carlos/908-Walnut-St-94070/home/1783897,MLSListings,ML81854792,Y,Y,37.5018318,-122.2572134
PAST SALE,August-17-2021,Single Family Residential,320 Cedar St,SAN CARLOS,CA,94070,2575000,3,2.0,SAN CARLOS,1799,6500,1942,43,1431,,Sold,,,http://www.redfin.com/CA/San-Carlos/320-Cedar-St-94070/home/1659567,MLSListings,ML81852258,N,Y,37.5066187,-122.2683796
PAST SALE,August-24-2021,Single Family Residential,101 Hillcrest Rd,SAN CARLOS,CA,94070,2100000,3,2.0,SAN CARLOS,1480,12615,1954,36,1419,,Sold,,,http://www.redfin.com/CA/San-Carlos/101-Hillcrest-Rd-94070/home/2059031,MLSListings,ML81851497,N,Y,37.5084715,-122.2717469
PAST SALE,August-26-2021,Single Family Residential,47 Bayport Ct,SAN CARLOS,CA,94070,1921000,3,2.0,SAN CARLOS,1420,5356,1987,34,1353,,Sold,,,http://www.redfin.com/CA/San-Carlos/47-Bayport-Ct-94070/home/1835849,MLSListings,ML81855009,Y,Y,37.5104638,-122.2580996
PAST SALE,,Single Family Residential,3 Plymouth Ave,San Carlos,CA,94070,1750000,2,1.0,,1020,6500,1947,,1716,,,,,http://www.redfin.com/CA/San-Carlos/3-Plymouth-Ave-94070/home/1801821,,,N,Y,37.5021248,-122.2775952
PAST SALE,,Single Family Residential,23 Vine St,San Carlos,CA,94070,2500000,3,3.0,,1764,5200,1953,,1417,,,,,http://www.redfin.com/CA/San-Carlos/23-Vine-St-94070/home/2046340,,,N,Y,37.5102666,-122.2717469
PAST SALE,September-28-2021,Single Family Residential,10 Shelford Ave,SAN CARLOS,CA,94070,2515000,3,2.0,SAN CARLOS,1240,8010,1961,1,2028,,Sold,,,http://www.redfin.com/CA/San-Carlos/10-Shelford-Ave-94070/home/1523187,MLSListings,ML81859995,Y,Y,37.506894,-122.27888
PAST SALE,September-3-2021,Single Family Residential,78 Bayport Ct,SAN CARLOS,CA,94070,2370000,5,4.0,SAN CARLOS,2460,5400,1987,26,963,,Sold,,,http://www.redfin.com/CA/San-Carlos/78-Bayport-Ct-94070/home/2054241,MLSListings,ML81854022,N,Y,37.5111536,-122.2579224
PAST SALE,July-2-2021,Single Family Residential,626 Wellington Dr,SAN CARLOS,CA,94070,3730000,5,4.5,SAN CARLOS,3300,8000,2021,89,1130,,Sold,,,http://www.redfin.com/CA/San-Carlos/626-Wellington-Dr-94070/home/1886275,MLSListings,ML81847142,N,Y,37.5086723,-122.2827344
PAST SALE,,Single Family Residential,31 Kenton Ave,San Carlos,CA,94070,1900000,3,2.0,,1500,5550,1947,,1267,,,,,http://www.redfin.com/CA/San-Carlos/31-Kenton-Ave-94070/home/2024627,,,N,Y,37.5066732,-122.2808294
PAST SALE,July-6-2021,Single Family Residential,11 Chilton Ave,SAN CARLOS,CA,94070,1964000,3,2.0,SAN CARLOS,1760,246636720,1956,85,1116,,Sold,,,http://www.redfin.com/CA/San-Carlos/11-Chilton-Ave-94070/home/1523155,MLSListings,ML81847210,N,Y,37.5017388,-122.2838862
PAST SALE,August-6-2021,Single Family Residential,255 Club Dr,SAN CARLOS,CA,94070,4680255,4,3.0,SAN CARLOS,3230,38988,2006,54,1449,,Sold,,,http://www.redfin.com/CA/San-Carlos/255-Club-Dr-94070/home/2100322,MLSListings,ML81848551,N,Y,37.498451,-122.2884713
PAST SALE,,Single Family Residential,240 Beverly Dr,San Carlos,CA,94070,4680500,3,3.0,,1690,6800,1941,,2770,,,,,http://www.redfin.com/CA/San-Carlos/240-Beverly-Dr-94070/home/1080528,,,N,Y,37.4997307,-122.2818262
PAST SALE,September-16-2021,Single Family Residential,2647 San Carlos Ave,SAN CARLOS,CA,94070,1901000,3,3.0,SAN CARLOS,2140,7000,1947,13,888,,Sold,,,http://www.redfin.com/CA/San-Carlos/2647-San-Carlos-Ave-94070/home/1314879,MLSListings,ML81852711,N,Y,37.5070643,-122.2827344
PAST SALE,September-20-2021,Single Family Residential,1540 Altura Way,BELMONT,CA,94002,2150000,4,2.0,BELMONT,1683,6208,1955,9,1277,,Sold,,,http://www.redfin.com/CA/Belmont/1540-Altura-Way-94002/home/1659371,MLSListings,ML81858144,N,Y,37.5111211,-122.2814496
PAST SALE,August-16-2021,Single Family Residential,1527 Altura Way,BELMONT,CA,94002,2450000,3,3.0,BELMONT,1831,8400,1955,44,1338,,Sold,,,http://www.redfin.com/CA/Belmont/1527-Altura-Way-94002/home/769678,MLSListings,ML81852824,N,Y,37.5105444,-122.2821141
PAST SALE,August-19-2021,Single Family Residential,215 Loma Rd,SAN CARLOS,CA,94070,2500000,3,2.0,SAN CARLOS,1760,6800,1968,41,1420,,Sold,,,http://www.redfin.com/CA/San-Carlos/215-Loma-Rd-94070/home/795229,MLSListings,ML81853683,N,Y,37.4833083,-122.2760667
PAST SALE,August-6-2021,Single Family Residential,1384 Chestnut St,SAN CARLOS,CA,94070,2600000,4,3.0,SAN CARLOS,1782,5526,1939,54,1459,,Sold,,,http://www.redfin.com/CA/San-Carlos/1384-Chestnut-St-94070/home/1123479,MLSListings,ML81851058,Y,Y,37.494036,-122.254624
PAST SALE,August-23-2021,Single Family Residential,328 Hill Way,SAN CARLOS,CA,94070,2795000,4,3.0,SAN CARLOS,2523,5000,2021,37,1108,,Sold,,,http://www.redfin.com/CA/San-Carlos/328-Hill-Way-94070/home/1434004,MLSListings,ML81827766,N,Y,37.4871914,-122.2620433
PAST SALE,August-31-2021,Single Family Residential,2423 Saint Francis Way,SAN CARLOS,CA,94070,2070000,3,3.0,SAN CARLOS,2190,4950,1950,29,945,,Sold,,,http://www.redfin.com/CA/San-Carlos/2423-St-Francis-Way-94070/home/799891,MLSListings,ML81851101,Y,Y,37.4852237,-122.2581882
PAST SALE,September-27-2021,Single Family Residential,940 Crestview Dr,SAN CARLOS,CA,94070,3500000,6,3.5,SAN CARLOS,3160,9125,1965,2,1108,,Sold,,,http://www.redfin.com/CA/San-Carlos/940-Crestview-Dr-94070/home/1541180,MLSListings,ML81864355,N,Y,37.4851064,-122.2860771
PAST SALE,August-26-2021,Single Family Residential,2100 Carmelita Dr,SAN CARLOS,CA,94070,2200000,3,2.0,SAN CARLOS,1415,7018,1940,34,1555,,Sold,,,http://www.redfin.com/CA/San-Carlos/2100-Carmelita-Dr-94070/home/1987953,MLSListings,ML81853648,Y,Y,37.5018484,-122.2718798
PAST SALE,July-9-2021,Single Family Residential,1560 Howard Ave,SAN CARLOS,CA,94070,1860000,2,2.0,SAN CARLOS,930,5520,1947,82,2000,,Sold,,,http://www.redfin.com/CA/San-Carlos/1560-Howard-Ave-94070/home/1947198,MLSListings,ML81849971,Y,Y,37.4965582,-122.2545103
PAST SALE,July-23-2021,Single Family Residential,754 Cordilleras Ave,SAN CARLOS,CA,94070,2425000,3,1.0,SAN CARLOS,1530,10890,1941,68,1585,,Sold,,,http://www.redfin.com/CA/San-Carlos/754-Cordilleras-Ave-94070/home/2034142,MLSListings,ML81848774,Y,Y,37.4989658,-122.2672275
PAST SALE,August-5-2021,Single Family Residential,299 G St,REDWOOD CITY,CA,94063,1870000,3,2.0,REDWOOD CITY,1552,5800,1950,55,1205,,Sold,,,http://www.redfin.com/CA/Redwood-City/299-G-St-94063/home/1608589,MLSListings,ML81850579,N,Y,37.4968775,-122.2424119
PAST SALE,September-9-2021,Single Family Residential,848 Knoll Dr,SAN CARLOS,CA,94070,2400000,3,2.0,SAN CARLOS,1950,11200,1950,20,1231,,Sold,,,http://www.redfin.com/CA/San-Carlos/848-Knoll-Dr-94070/home/1983764,MLSListings,ML81856102,N,Y,37.4974499,-122.2643475
